Entity,Continent,Latitude,Longitude,Average temperature per year,Hospital beds per 1000 people,Medical doctors per 1000 people,GDP/Capita,Population,Median age,Population aged 65 and over (%),Date,Daily tests,Cases,Deaths
Guatemala,North America,15.78,-90.23,24,0.6,0.9,7423.81,16913503,22,5,2020-05-01,392.0,599.0,16.0
Guatemala,North America,15.78,-90.23,24,0.6,0.9,7423.81,16913503,22,5,2020-05-02,90.0,644.0,16.0
Guatemala,North America,15.78,-90.23,24,0.6,0.9,7423.81,16913503,22,5,2020-05-03,96.0,688.0,17.0
Guatemala,North America,15.78,-90.23,24,0.6,0.9,7423.81,16913503,22,5,2020-05-04,219.0,703.0,17.0
Guatemala,North America,15.78,-90.23,24,0.6,0.9,7423.81,16913503,22,5,2020-05-05,270.0,730.0,19.0
Guatemala,North America,15.78,-90.23,24,0.6,0.9,7423.81,16913503,22,5,2020-05-06,292.0,763.0,19.0
Guatemala,North America,15.78,-90.23,24,0.6,0.9,7423.81,16913503,22,5,2020-05-07,470.0,798.0,21.0
Guatemala,North America,15.78,-90.23,24,0.6,0.9,7423.81,16913503,22,5,2020-05-08,410.0,832.0,23.0
Guatemala,North America,15.78,-90.23,24,0.6,0.9,7423.81,16913503,22,5,2020-05-09,660.0,900.0,24.0
Guatemala,North America,15.78,-90.23,24,0.6,0.9,7423.81,16913503,22,5,2020-05-10,252.0,967.0,24.0
Guatemala,North America,15.78,-90.23,24,0.6,0.9,7423.81,16913503,22,5,2020-05-11,211.0,1052.0,26.0
Guatemala,North America,15.78,-90.23,24,0.6,0.9,7423.81,16913503,22,5,2020-05-12,396.0,1114.0,26.0
Guatemala,North America,15.78,-90.23,24,0.6,0.9,7423.81,16913503,22,5,2020-05-13,634.0,1199.0,27.0
Guatemala,North America,15.78,-90.23,24,0.6,0.9,7423.81,16913503,22,5,2020-05-14,600.0,1342.0,29.0
Guatemala,North America,15.78,-90.23,24,0.6,0.9,7423.81,16913503,22,5,2020-05-15,762.0,1518.0,29.0
Guatemala,North America,15.78,-90.23,24,0.6,0.9,7423.81,16913503,22,5,2020-05-16,593.0,1643.0,30.0
Guatemala,North America,15.78,-90.23,24,0.6,0.9,7423.81,16913503,22,5,2020-05-17,340.0,1763.0,33.0
Guatemala,North America,15.78,-90.23,24,0.6,0.9,7423.81,16913503,22,5,2020-05-18,851.0,1912.0,35.0
Guatemala,North America,15.78,-90.23,24,0.6,0.9,7423.81,16913503,22,5,2020-05-19,694.0,2001.0,38.0
Guatemala,North America,15.78,-90.23,24,0.6,0.9,7423.81,16913503,22,5,2020-05-20,641.0,2133.0,43.0
Guatemala,North America,15.78,-90.23,24,0.6,0.9,7423.81,16913503,22,5,2020-05-21,1141.0,2265.0,45.0
Guatemala,North America,15.78,-90.23,24,0.6,0.9,7423.81,16913503,22,5,2020-05-22,1004.0,2512.0,48.0
Guatemala,North America,15.78,-90.23,24,0.6,0.9,7423.81,16913503,22,5,2020-05-23,959.0,2743.0,51.0
Guatemala,North America,15.78,-90.23,24,0.6,0.9,7423.81,16913503,22,5,2020-05-24,608.0,3054.0,55.0
Guatemala,North America,15.78,-90.23,24,0.6,0.9,7423.81,16913503,22,5,2020-05-25,675.0,3424.0,58.0
Guatemala,North America,15.78,-90.23,24,0.6,0.9,7423.81,16913503,22,5,2020-05-26,1001.0,3760.0,59.0
Guatemala,North America,15.78,-90.23,24,0.6,0.9,7423.81,16913503,22,5,2020-05-27,1072.0,3954.0,63.0
Guatemala,North America,15.78,-90.23,24,0.6,0.9,7423.81,16913503,22,5,2020-05-28,776.0,4145.0,68.0
Guatemala,North America,15.78,-90.23,24,0.6,0.9,7423.81,16913503,22,5,2020-05-29,712.0,4348.0,80.0
Guatemala,North America,15.78,-90.23,24,0.6,0.9,7423.81,16913503,22,5,2020-05-30,568.0,4607.0,90.0
Guatemala,North America,15.78,-90.23,24,0.6,0.9,7423.81,16913503,22,5,2020-05-31,460.0,4739.0,102.0
Guatemala,North America,15.78,-90.23,24,0.6,0.9,7423.81,16913503,22,5,2020-06-01,755.0,5087.0,108.0
Guatemala,North America,15.78,-90.23,24,0.6,0.9,7423.81,16913503,22,5,2020-06-02,549.0,5336.0,116.0
Guatemala,North America,15.78,-90.23,24,0.6,0.9,7423.81,16913503,22,5,2020-06-03,640.0,5586.0,123.0
Guatemala,North America,15.78,-90.23,24,0.6,0.9,7423.81,16913503,22,5,2020-06-04,888.0,5760.0,143.0
Guatemala,North America,15.78,-90.23,24,0.6,0.9,7423.81,16913503,22,5,2020-06-05,935.0,6154.0,158.0
Guatemala,North America,15.78,-90.23,24,0.6,0.9,7423.81,16913503,22,5,2020-06-06,557.0,6485.0,216.0
Guatemala,North America,15.78,-90.23,24,0.6,0.9,7423.81,16913503,22,5,2020-06-07,726.0,6792.0,230.0
Guatemala,North America,15.78,-90.23,24,0.6,0.9,7423.81,16913503,22,5,2020-06-08,1141.0,7055.0,252.0
Guatemala,North America,15.78,-90.23,24,0.6,0.9,7423.81,16913503,22,5,2020-06-09,730.0,7502.0,267.0
Guatemala,North America,15.78,-90.23,24,0.6,0.9,7423.81,16913503,22,5,2020-06-10,873.0,7866.0,289.0
Guatemala,North America,15.78,-90.23,24,0.6,0.9,7423.81,16913503,22,5,2020-06-11,466.0,8221.0,316.0
Guatemala,North America,15.78,-90.23,24,0.6,0.9,7423.81,16913503,22,5,2020-06-12,923.0,8561.0,334.0
Guatemala,North America,15.78,-90.23,24,0.6,0.9,7423.81,16913503,22,5,2020-06-13,409.0,8982.0,351.0
Guatemala,North America,15.78,-90.23,24,0.6,0.9,7423.81,16913503,22,5,2020-06-14,716.0,9491.0,367.0
Guatemala,North America,15.78,-90.23,24,0.6,0.9,7423.81,16913503,22,5,2020-06-15,1626.0,9845.0,384.0
Guatemala,North America,15.78,-90.23,24,0.6,0.9,7423.81,16913503,22,5,2020-06-16,1435.0,10272.0,399.0
Guatemala,North America,15.78,-90.23,24,0.6,0.9,7423.81,16913503,22,5,2020-06-17,1543.0,10706.0,418.0
Guatemala,North America,15.78,-90.23,24,0.6,0.9,7423.81,16913503,22,5,2020-06-18,1904.0,11251.0,432.0
Guatemala,North America,15.78,-90.23,24,0.6,0.9,7423.81,16913503,22,5,2020-06-19,1328.0,11868.0,449.0
Guatemala,North America,15.78,-90.23,24,0.6,0.9,7423.81,16913503,22,5,2020-06-20,591.0,12509.0,483.0
Guatemala,North America,15.78,-90.23,24,0.6,0.9,7423.81,16913503,22,5,2020-06-21,884.0,12755.0,514.0
Guatemala,North America,15.78,-90.23,24,0.6,0.9,7423.81,16913503,22,5,2020-06-22,1651.0,13145.0,531.0
Guatemala,North America,15.78,-90.23,24,0.6,0.9,7423.81,16913503,22,5,2020-06-23,1733.0,13769.0,547.0
Guatemala,North America,15.78,-90.23,24,0.6,0.9,7423.81,16913503,22,5,2020-06-24,1011.0,14540.0,582.0
Guatemala,North America,15.78,-90.23,24,0.6,0.9,7423.81,16913503,22,5,2020-06-25,2272.0,14819.0,601.0
Guatemala,North America,15.78,-90.23,24,0.6,0.9,7423.81,16913503,22,5,2020-06-26,1945.0,15619.0,623.0
Guatemala,North America,15.78,-90.23,24,0.6,0.9,7423.81,16913503,22,5,2020-06-27,1400.0,15828.0,672.0
Guatemala,North America,15.78,-90.23,24,0.6,0.9,7423.81,16913503,22,5,2020-06-28,795.0,16397.0,706.0
Guatemala,North America,15.78,-90.23,24,0.6,0.9,7423.81,16913503,22,5,2020-06-29,1655.0,16930.0,727.0
Guatemala,North America,15.78,-90.23,24,0.6,0.9,7423.81,16913503,22,5,2020-06-30,2750.0,17409.0,746.0
Guatemala,North America,15.78,-90.23,24,0.6,0.9,7423.81,16913503,22,5,2020-07-01,2792.0,18096.0,773.0
Guatemala,North America,15.78,-90.23,24,0.6,0.9,7423.81,16913503,22,5,2020-07-02,3298.0,19011.0,817.0
Guatemala,North America,15.78,-90.23,24,0.6,0.9,7423.81,16913503,22,5,2020-07-03,3634.0,20072.0,843.0
Guatemala,North America,15.78,-90.23,24,0.6,0.9,7423.81,16913503,22,5,2020-07-04,2906.0,21293.0,880.0
Guatemala,North America,15.78,-90.23,24,0.6,0.9,7423.81,16913503,22,5,2020-07-05,2265.0,22501.0,920.0
Guatemala,North America,15.78,-90.23,24,0.6,0.9,7423.81,16913503,22,5,2020-07-06,2909.0,23248.0,947.0
Guatemala,North America,15.78,-90.23,24,0.6,0.9,7423.81,16913503,22,5,2020-07-07,1760.0,23972.0,981.0
Guatemala,North America,15.78,-90.23,24,0.6,0.9,7423.81,16913503,22,5,2020-07-08,3331.0,24787.0,1004.0
Guatemala,North America,15.78,-90.23,24,0.6,0.9,7423.81,16913503,22,5,2020-07-09,2946.0,25411.0,1053.0
Guatemala,North America,15.78,-90.23,24,0.6,0.9,7423.81,16913503,22,5,2020-07-10,2908.0,26658.0,1092.0
Guatemala,North America,15.78,-90.23,24,0.6,0.9,7423.81,16913503,22,5,2020-07-11,1802.0,27619.0,1139.0
Guatemala,North America,15.78,-90.23,24,0.6,0.9,7423.81,16913503,22,5,2020-07-12,1166.0,28598.0,1172.0
Guatemala,North America,15.78,-90.23,24,0.6,0.9,7423.81,16913503,22,5,2020-07-13,3200.0,29355.0,1219.0
Guatemala,North America,15.78,-90.23,24,0.6,0.9,7423.81,16913503,22,5,2020-07-14,3200.0,29742.0,1244.0
Guatemala,North America,15.78,-90.23,24,0.6,0.9,7423.81,16913503,22,5,2020-07-15,3246.0,30872.0,1302.0
Guatemala,North America,15.78,-90.23,24,0.6,0.9,7423.81,16913503,22,5,2020-07-16,3383.0,32074.0,1350.0
Guatemala,North America,15.78,-90.23,24,0.6,0.9,7423.81,16913503,22,5,2020-07-17,3462.0,32939.0,1404.0
Guatemala,North America,15.78,-90.23,24,0.6,0.9,7423.81,16913503,22,5,2020-07-18,1983.0,33809.0,1443.0
Guatemala,North America,15.78,-90.23,24,0.6,0.9,7423.81,16913503,22,5,2020-07-19,1109.0,38042.0,1449.0
Guatemala,North America,15.78,-90.23,24,0.6,0.9,7423.81,16913503,22,5,2020-07-20,3893.0,38677.0,1485.0
Guatemala,North America,15.78,-90.23,24,0.6,0.9,7423.81,16913503,22,5,2020-07-21,4097.0,39039.0,1502.0
Guatemala,North America,15.78,-90.23,24,0.6,0.9,7423.81,16913503,22,5,2020-07-22,3446.0,40229.0,1531.0
Guatemala,North America,15.78,-90.23,24,0.6,0.9,7423.81,16913503,22,5,2020-07-23,3166.0,41135.0,1573.0
Guatemala,North America,15.78,-90.23,24,0.6,0.9,7423.81,16913503,22,5,2020-07-24,3876.0,42192.0,1632.0
Guatemala,North America,15.78,-90.23,24,0.6,0.9,7423.81,16913503,22,5,2020-07-25,1891.0,43283.0,1669.0
Guatemala,North America,15.78,-90.23,24,0.6,0.9,7423.81,16913503,22,5,2020-07-26,545.0,44492.0,1669.0
Guatemala,North America,15.78,-90.23,24,0.6,0.9,7423.81,16913503,22,5,2020-07-27,3848.0,45053.0,1734.0
Guatemala,North America,15.78,-90.23,24,0.6,0.9,7423.81,16913503,22,5,2020-07-28,3865.0,45053.0,1734.0
Guatemala,North America,15.78,-90.23,24,0.6,0.9,7423.81,16913503,22,5,2020-07-29,4313.0,45059.0,1761.0
Guatemala,North America,15.78,-90.23,24,0.6,0.9,7423.81,16913503,22,5,2020-07-30,4138.0,47605.0,1835.0
Guatemala,North America,15.78,-90.23,24,0.6,0.9,7423.81,16913503,22,5,2020-07-31,3894.0,48826.0,1867.0
Guatemala,North America,15.78,-90.23,24,0.6,0.9,7423.81,16913503,22,5,2020-08-01,1482.0,49789.0,1924.0
Guatemala,North America,15.78,-90.23,24,0.6,0.9,7423.81,16913503,22,5,2020-08-02,575.0,50979.0,1959.0
Guatemala,North America,15.78,-90.23,24,0.6,0.9,7423.81,16913503,22,5,2020-08-03,3243.0,51306.0,1995.0
Guatemala,North America,15.78,-90.23,24,0.6,0.9,7423.81,16913503,22,5,2020-08-04,3948.0,51542.0,2013.0
Guatemala,North America,15.78,-90.23,24,0.6,0.9,7423.81,16913503,22,5,2020-08-05,3403.0,52365.0,2037.0
Guatemala,North America,15.78,-90.23,24,0.6,0.9,7423.81,16913503,22,5,2020-08-06,3521.0,53509.0,2072.0
Guatemala,North America,15.78,-90.23,24,0.6,0.9,7423.81,16913503,22,5,2020-08-07,3389.0,54339.0,2119.0
Guatemala,North America,15.78,-90.23,24,0.6,0.9,7423.81,16913503,22,5,2020-08-08,1760.0,55270.0,2168.0
Guatemala,North America,15.78,-90.23,24,0.6,0.9,7423.81,16913503,22,5,2020-08-09,830.0,56189.0,2197.0
Guatemala,North America,15.78,-90.23,24,0.6,0.9,7423.81,16913503,22,5,2020-08-10,3805.0,56605.0,2211.0
Guatemala,North America,15.78,-90.23,24,0.6,0.9,7423.81,16913503,22,5,2020-08-11,4451.0,56987.0,2222.0
Guatemala,North America,15.78,-90.23,24,0.6,0.9,7423.81,16913503,22,5,2020-08-12,4221.0,57966.0,2233.0
Guatemala,North America,15.78,-90.23,24,0.6,0.9,7423.81,16913503,22,5,2020-08-13,4354.0,59089.0,2267.0
Guatemala,North America,15.78,-90.23,24,0.6,0.9,7423.81,16913503,22,5,2020-08-14,3882.0,60284.0,2296.0
Guatemala,North America,15.78,-90.23,24,0.6,0.9,7423.81,16913503,22,5,2020-08-15,935.0,61428.0,2341.0
Guatemala,North America,15.78,-90.23,24,0.6,0.9,7423.81,16913503,22,5,2020-08-16,762.0,62313.0,2355.0
Guatemala,North America,15.78,-90.23,24,0.6,0.9,7423.81,16913503,22,5,2020-08-17,3915.0,62562.0,2379.0
Guatemala,North America,15.78,-90.23,24,0.6,0.9,7423.81,16913503,22,5,2020-08-18,4232.0,62944.0,2389.0
Guatemala,North America,15.78,-90.23,24,0.6,0.9,7423.81,16913503,22,5,2020-08-19,4370.0,63847.0,2419.0
Guatemala,North America,15.78,-90.23,24,0.6,0.9,7423.81,16913503,22,5,2020-08-20,3925.0,64881.0,2467.0
Guatemala,North America,15.78,-90.23,24,0.6,0.9,7423.81,16913503,22,5,2020-08-21,3443.0,65983.0,2506.0
Guatemala,North America,15.78,-90.23,24,0.6,0.9,7423.81,16913503,22,5,2020-08-22,1128.0,66941.0,2532.0
Guatemala,North America,15.78,-90.23,24,0.6,0.9,7423.81,16913503,22,5,2020-08-23,868.0,67856.0,2580.0
Guatemala,North America,15.78,-90.23,24,0.6,0.9,7423.81,16913503,22,5,2020-08-24,4536.0,68188.0,2594.0
Guatemala,North America,15.78,-90.23,24,0.6,0.9,7423.81,16913503,22,5,2020-08-25,4274.0,68533.0,2611.0
Guatemala,North America,15.78,-90.23,24,0.6,0.9,7423.81,16913503,22,5,2020-08-26,4134.0,69651.0,2630.0
Guatemala,North America,15.78,-90.23,24,0.6,0.9,7423.81,16913503,22,5,2020-08-27,3942.0,70714.0,2662.0
Guatemala,North America,15.78,-90.23,24,0.6,0.9,7423.81,16913503,22,5,2020-08-28,3411.0,71856.0,2685.0
Guatemala,North America,15.78,-90.23,24,0.6,0.9,7423.81,16913503,22,5,2020-08-29,1255.0,72921.0,2709.0
Guatemala,North America,15.78,-90.23,24,0.6,0.9,7423.81,16913503,22,5,2020-08-30,789.0,73679.0,2728.0
Guatemala,North America,15.78,-90.23,24,0.6,0.9,7423.81,16913503,22,5,2020-08-31,3457.0,73912.0,2740.0
Guatemala,North America,15.78,-90.23,24,0.6,0.9,7423.81,16913503,22,5,2020-09-01,3442.0,74074.0,2760.0
Guatemala,North America,15.78,-90.23,24,0.6,0.9,7423.81,16913503,22,5,2020-09-02,3321.0,74893.0,2778.0
Guatemala,North America,15.78,-90.23,24,0.6,0.9,7423.81,16913503,22,5,2020-09-03,3009.0,75664.0,2790.0
Guatemala,North America,15.78,-90.23,24,0.6,0.9,7423.81,16913503,22,5,2020-09-04,2387.0,76358.0,2804.0
Guatemala,North America,15.78,-90.23,24,0.6,0.9,7423.81,16913503,22,5,2020-09-05,1018.0,77040.0,2825.0
Guatemala,North America,15.78,-90.23,24,0.6,0.9,7423.81,16913503,22,5,2020-09-06,599.0,77481.0,2845.0
Guatemala,North America,15.78,-90.23,24,0.6,0.9,7423.81,16913503,22,5,2020-09-07,3223.0,77683.0,2852.0
Guatemala,North America,15.78,-90.23,24,0.6,0.9,7423.81,16913503,22,5,2020-09-08,3415.0,77828.0,2862.0
Guatemala,North America,15.78,-90.23,24,0.6,0.9,7423.81,16913503,22,5,2020-09-09,3213.0,78721.0,2890.0
Guatemala,North America,15.78,-90.23,24,0.6,0.9,7423.81,16913503,22,5,2020-09-10,3064.0,79622.0,2897.0
Guatemala,North America,15.78,-90.23,24,0.6,0.9,7423.81,16913503,22,5,2020-09-11,2662.0,80306.0,2918.0
Guatemala,North America,15.78,-90.23,24,0.6,0.9,7423.81,16913503,22,5,2020-09-12,1049.0,81009.0,2929.0
Guatemala,North America,15.78,-90.23,24,0.6,0.9,7423.81,16913503,22,5,2020-09-13,862.0,81658.0,2949.0
Guatemala,North America,15.78,-90.23,24,0.6,0.9,7423.81,16913503,22,5,2020-09-14,2430.0,81909.0,2957.0
Guatemala,North America,15.78,-90.23,24,0.6,0.9,7423.81,16913503,22,5,2020-09-15,716.0,82172.0,2972.0
Guatemala,North America,15.78,-90.23,24,0.6,0.9,7423.81,16913503,22,5,2020-09-16,2799.0,82684.0,2984.0
Guatemala,North America,15.78,-90.23,24,0.6,0.9,7423.81,16913503,22,5,2020-09-17,3152.0,82924.0,3009.0
Guatemala,North America,15.78,-90.23,24,0.6,0.9,7423.81,16913503,22,5,2020-09-18,3112.0,83664.0,3036.0
Guatemala,North America,15.78,-90.23,24,0.6,0.9,7423.81,16913503,22,5,2020-09-19,1351.0,84344.0,3076.0
Guatemala,North America,15.78,-90.23,24,0.6,0.9,7423.81,16913503,22,5,2020-09-20,1360.0,85152.0,3105.0
Guatemala,North America,15.78,-90.23,24,0.6,0.9,7423.81,16913503,22,5,2020-09-21,3946.0,85444.0,3119.0
Guatemala,North America,15.78,-90.23,24,0.6,0.9,7423.81,16913503,22,5,2020-09-22,3743.0,85681.0,3124.0
Guatemala,North America,15.78,-90.23,24,0.6,0.9,7423.81,16913503,22,5,2020-09-23,2609.0,86623.0,3137.0
Guatemala,North America,15.78,-90.23,24,0.6,0.9,7423.81,16913503,22,5,2020-09-24,4493.0,87442.0,3154.0
Guatemala,North America,15.78,-90.23,24,0.6,0.9,7423.81,16913503,22,5,2020-09-25,4507.0,87933.0,3170.0
Guatemala,North America,15.78,-90.23,24,0.6,0.9,7423.81,16913503,22,5,2020-09-26,1866.0,88878.0,3186.0
Guatemala,North America,15.78,-90.23,24,0.6,0.9,7423.81,16913503,22,5,2020-09-27,881.0,89702.0,3213.0
Guatemala,North America,15.78,-90.23,24,0.6,0.9,7423.81,16913503,22,5,2020-09-28,3931.0,90092.0,3229.0
Guatemala,North America,15.78,-90.23,24,0.6,0.9,7423.81,16913503,22,5,2020-09-29,4620.0,90263.0,3234.0
Guatemala,North America,15.78,-90.23,24,0.6,0.9,7423.81,16913503,22,5,2020-09-30,4241.0,90968.0,3238.0
Guatemala,North America,15.78,-90.23,24,0.6,0.9,7423.81,16913503,22,5,2020-10-01,4569.0,91746.0,3246.0
Guatemala,North America,15.78,-90.23,24,0.6,0.9,7423.81,16913503,22,5,2020-10-02,3879.0,92409.0,3261.0
Guatemala,North America,15.78,-90.23,24,0.6,0.9,7423.81,16913503,22,5,2020-10-03,1331.0,93090.0,3267.0
Guatemala,North America,15.78,-90.23,24,0.6,0.9,7423.81,16913503,22,5,2020-10-04,799.0,93748.0,3285.0
Guatemala,North America,15.78,-90.23,24,0.6,0.9,7423.81,16913503,22,5,2020-10-05,3933.0,93963.0,3293.0
Guatemala,North America,15.78,-90.23,24,0.6,0.9,7423.81,16913503,22,5,2020-10-06,4591.0,94182.0,3302.0
Guatemala,North America,15.78,-90.23,24,0.6,0.9,7423.81,16913503,22,5,2020-10-07,5611.0,94870.0,3310.0
Guatemala,North America,15.78,-90.23,24,0.6,0.9,7423.81,16913503,22,5,2020-10-08,2889.0,95704.0,3335.0
Guatemala,North America,15.78,-90.23,24,0.6,0.9,7423.81,16913503,22,5,2020-10-09,4729.0,96480.0,3347.0
Guatemala,North America,15.78,-90.23,24,0.6,0.9,7423.81,16913503,22,5,2020-10-10,1953.0,96935.0,3356.0
Guatemala,North America,15.78,-90.23,24,0.6,0.9,7423.81,16913503,22,5,2020-10-11,850.0,97544.0,3365.0
Guatemala,North America,15.78,-90.23,24,0.6,0.9,7423.81,16913503,22,5,2020-10-12,4260.0,97715.0,3384.0
Guatemala,North America,15.78,-90.23,24,0.6,0.9,7423.81,16913503,22,5,2020-10-13,4508.0,97826.0,3387.0
Guatemala,North America,15.78,-90.23,24,0.6,0.9,7423.81,16913503,22,5,2020-10-14,4945.0,98380.0,3410.0
Guatemala,North America,15.78,-90.23,24,0.6,0.9,7423.81,16913503,22,5,2020-10-15,4586.0,99094.0,3430.0
Guatemala,North America,15.78,-90.23,24,0.6,0.9,7423.81,16913503,22,5,2020-10-16,4611.0,99765.0,3453.0
Guatemala,North America,15.78,-90.23,24,0.6,0.9,7423.81,16913503,22,5,2020-10-17,1577.0,100431.0,3478.0
Guatemala,North America,15.78,-90.23,24,0.6,0.9,7423.81,16913503,22,5,2020-10-18,1520.0,101028.0,3515.0
Guatemala,North America,15.78,-90.23,24,0.6,0.9,7423.81,16913503,22,5,2020-10-19,4087.0,101360.0,3530.0
Guatemala,North America,15.78,-90.23,24,0.6,0.9,7423.81,16913503,22,5,2020-10-20,1286.0,101599.0,3541.0
Guatemala,North America,15.78,-90.23,24,0.6,0.9,7423.81,16913503,22,5,2020-10-21,4322.0,102219.0,3546.0
Guatemala,North America,15.78,-90.23,24,0.6,0.9,7423.81,16913503,22,5,2020-10-22,4427.0,102415.0,3567.0
Guatemala,North America,15.78,-90.23,24,0.6,0.9,7423.81,16913503,22,5,2020-10-23,4569.0,103172.0,3580.0
Guatemala,North America,15.78,-90.23,24,0.6,0.9,7423.81,16913503,22,5,2020-10-24,942.0,103902.0,3594.0
Guatemala,North America,15.78,-90.23,24,0.6,0.9,7423.81,16913503,22,5,2020-10-25,873.0,104632.0,3609.0
Guatemala,North America,15.78,-90.23,24,0.6,0.9,7423.81,16913503,22,5,2020-10-26,5070.0,104787.0,3644.0
Guatemala,North America,15.78,-90.23,24,0.6,0.9,7423.81,16913503,22,5,2020-10-27,5095.0,104894.0,3651.0
Guatemala,North America,15.78,-90.23,24,0.6,0.9,7423.81,16913503,22,5,2020-10-28,4299.0,105571.0,3665.0
Guatemala,North America,15.78,-90.23,24,0.6,0.9,7423.81,16913503,22,5,2020-10-29,4809.0,106320.0,3682.0
Guatemala,North America,15.78,-90.23,24,0.6,0.9,7423.81,16913503,22,5,2020-10-30,4346.0,106790.0,3704.0
Guatemala,North America,15.78,-90.23,24,0.6,0.9,7423.81,16913503,22,5,2020-10-31,921.0,107339.0,3714.0
Guatemala,North America,15.78,-90.23,24,0.6,0.9,7423.81,16913503,22,5,2020-11-01,116.0,107939.0,3729.0
Guatemala,North America,15.78,-90.23,24,0.6,0.9,7423.81,16913503,22,5,2020-11-02,2185.0,108104.0,3738.0
Guatemala,North America,15.78,-90.23,24,0.6,0.9,7423.81,16913503,22,5,2020-11-03,3824.0,108104.0,3738.0
Guatemala,North America,15.78,-90.23,24,0.6,0.9,7423.81,16913503,22,5,2020-11-04,4781.0,108483.0,3748.0
Guatemala,North America,15.78,-90.23,24,0.6,0.9,7423.81,16913503,22,5,2020-11-05,4079.0,109147.0,3752.0
Guatemala,North America,15.78,-90.23,24,0.6,0.9,7423.81,16913503,22,5,2020-11-06,3677.0,109849.0,3766.0
Guatemala,North America,15.78,-90.23,24,0.6,0.9,7423.81,16913503,22,5,2020-11-07,1024.0,110502.0,3794.0
Guatemala,North America,15.78,-90.23,24,0.6,0.9,7423.81,16913503,22,5,2020-11-08,720.0,111050.0,3811.0
Guatemala,North America,15.78,-90.23,24,0.6,0.9,7423.81,16913503,22,5,2020-11-09,5063.0,111262.0,3821.0
Guatemala,North America,15.78,-90.23,24,0.6,0.9,7423.81,16913503,22,5,2020-11-10,5098.0,111360.0,3823.0
